id,code,name,active
company_activity_712905,712905,"ALQUILER DE EQUIPO PARA RADIO, TELEVISION Y COMUNICACIONES",TRUE
company_activity_712906,712906,ALQUILER DE EQUIPO PARA DISPENSAR BILLETES (CAJERO AUTOMA-TICO),TRUE
company_activity_712907,712907,ALQUILER MAQUINARIA Y EQUIPO PARA LA ELABORACION Y/O MANTENIMIENTO DE PRODUCTOS,TRUE
company_activity_712909,712909,ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO PARA USO COMERCIAL,TRUE
company_activity_712910,712910,ALQUILER DE MAQUINARIA Y/O EQUIPO PARA USO INDUSTRIAL,TRUE
company_activity_712911,712911,ALQUILER DE RAMPAS Y SIMILARES,TRUE
company_activity_713001,713001,ALQUILER DE MENAJE,TRUE
company_activity_713002,713002,ALQUILER DE EQUIPO RECREATIVO Y DEPORTIVO,TRUE
company_activity_713003,713003,ALQUILER DE EQUIPO MEDICO Y ARTICULOS CONEXOS,TRUE
company_activity_713012,713012,ALQUILER DE TRAJES DE TODO TIPO,TRUE
company_activity_713013,713013,ALQUILER DE EQUIPO Y UTENSILIOS PARA EVENTOS ESPECIALES,TRUE
company_activity_713053,713053,"ALQUILER DE ANIMALES (CABALLOS, SERPIENTES, ETC)",TRUE
company_activity_721001,721001,CONSULTORES INFORMATICOS,TRUE
company_activity_722003,722003,"DISENADOR GRAFICO, DE SOFWARE Y PAGINAS WEB",TRUE
company_activity_723001,723001,PROCESAMIENTO DE DATOS,TRUE
company_activity_724001,724001,ACTIVIDADES RELACIONADAS CON BASES DE DATOS,TRUE
company_activity_725001,725001,REPARACION DE EQUIPO DE COMPUTO,TRUE
company_activity_725002,725002,MANTENIMIENTO DE EQUIPO DE COMPUTO,TRUE
company_activity_725003,725003,"REPARACION CAJAS REGISTRADORAS, CALCULADORAS, MAQUINAS DE CONTABILIDAD Y EQUIPO",TRUE
company_activity_725004,725004,"MANTENIMIENTO DE CAJAS REGISTRADORAS, CALCULADORAS, MAQUINAS DE CONTABILIDAD",TRUE
company_activity_729001,729001,OTRAS ACTIVIDADES DE INFORMATICA,TRUE
company_activity_731001,731001,INVESTIGACION Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES ,TRUE
company_activity_731003,731003,METEOROLOGO POR CUENTA PROPIA,TRUE
company_activity_732001,732001,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES ,TRUE
company_activity_741101,741101,"BUFFETE DE ABOGADO, NOTARIO, ASESOR LEGAL",TRUE
company_activity_741203,741203,"ACTVIDAD DE CONTABILIDAD (CONTADORES), TENEDURIA DE LIBROS,AUDITORIA Y ASESOR FINANCIERO",TRUE
company_activity_741301,741301,ASESORES EN MERCADEO Y VENTAS,TRUE
company_activity_074130,074130,2 ENCUESTAS DE OPINION PÚBLICA,TRUE
company_activity_741401,741401,ECONOMISTAS,TRUE
company_activity_741402,741402,ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION (HANDLING),TRUE
company_activity_741407,741407,ASESOR ADUANERO,TRUE
company_activity_741408,741408,"CORRESPONSAL DE RADIO, TELEVISION Y PRENSA ESCRITA",TRUE
company_activity_742102,742102,ACTIVIDADES DE ARQUITECTURA E INGENIERIA,TRUE
company_activity_742105,742105,SERVICIOS DE CONSULTORIA EN MANTENIMIENTO INDUSTRIAL Y MECANICO,TRUE
company_activity_742107,742107,QUIMICOS,TRUE
company_activity_742108,742108,ACTIVIDADES DE GEOGRAFIA Y/O GEOLOGIA,TRUE
company_activity_742110,742110,BIOLOGO POR CUENTA PROPIA,TRUE
company_activity_074211,074211,2 DIBUJANTE ARQUITECTONICO Y/O PLANOS DE CONSTRUCCION,TRUE
company_activity_742201,742201,ENSAYOS Y ANALISIS TECNICOS,TRUE
company_activity_742202,742202,PROFESIONALES EN TECNOLOGIA DE ALIMENTOS,TRUE
company_activity_743001,743001,PUBLICIDAD,TRUE
company_activity_743004,743004,SERVICIOS DE PUBLICIDAD,TRUE
company_activity_743005,743005,ALQUILER DE ESPACIOS PUBLICITARIOS,TRUE
company_activity_743006,743006,PUBLICIDAD A TRAVES DE MEDIOS ELECTRONICOS,TRUE
company_activity_749101,749101,SERVICIOS DE ADMINISTRACION DE PERSONAL,TRUE
company_activity_749102,749102,SERVICIOS DE BIBLIOTECOLOGIA,TRUE
company_activity_749201,749201,"SERVICIOS DE INVESTIGACION, SEGURIDAD PRIVADA, AGENCIAS Y CONSULTORES",TRUE
company_activity_749204,749204,INSTRUCTOR DE TIRO (MANEJO DE ARMAS).,TRUE
company_activity_749301,749301,SERVICIOS DE FUMIGACION (NO AGRICOLA),TRUE
company_activity_749302,749302,SERVICIOS DE LIMPIEZA (INTERIORES Y EXTERIORES),TRUE
company_activity_749401,749401,ESTUDIOS FOTOGRAFICOS,TRUE
company_activity_749402,749402,SERVICIO DE FOTOGRAFIA (FOTOGRAFO),TRUE
company_activity_749501,749501,SERVICIOS DE ENVASE Y EMPAQUE,TRUE
company_activity_749901,749901,SERVICIO DE FOTOCOPIADO Y OTROS,TRUE
company_activity_749902,749902,SERVICIOS DE LEVANTADO DE TEXTO Y/O CORRECCION DE TEXTOS Y OTROS,TRUE
company_activity_749903,749903,SERVICIOS SECRETARIALES Y/O OFICINISTA,TRUE
company_activity_749904,749904,SERVICIO DE DISENO O DECORACION DE INTERIORES (POR CUENTA PROPIA).,TRUE
company_activity_749905,749905,SERVICIO DE CONTESTACION DE TELEFONOS (CALL CENTER),TRUE
company_activity_749906,749906,SERVICIOS DE TRADUCTOR,TRUE
company_activity_749907,749907,SERVICIO DE INSPECCION DE TODO TIPO DE MERCADERIAS Y ACTIVOS(INCLUYE DROGAS),TRUE
company_activity_749908,749908,SERVICIO DE RECOLECCION DE MONEDAS DE LOS TELEFONOS PUBLICOS,TRUE
company_activity_749911,749911,AGENCIAS FOTOGRAFICAS POR CATALOGO,TRUE
company_activity_749914,749914,SERVCICIO DE COBRANZA DE RECIBOS PUBLICOS Y OTROS,TRUE
company_activity_749917,749917,MODELAJE PROFESIONAL (MODELO),TRUE
company_activity_749918,749918,AGENCIAS DE COBRO Y CALIFICACION CREDITICIA,TRUE
company_activity_751101,751101,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL,TRUE
company_activity_751102,751102,"ACTIVIDADES DE LA ADMINISTRACION PÚBLICA EN GENERAL, NO SUJETAS AL IMPUESTO SOBR",TRUE
company_activity_751103,751103,MUNICIPALIDADES Y CONCEJOS DE DISTRITO,TRUE
company_activity_751106,751106,ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL GRAVADAS CON IVA,TRUE
company_activity_751201,751201,"JUNTAS DE EDUCACION, COMEDORES ESCOLARES, PATRONATOS, COOPERATIVAS ESCOLARES, CO",TRUE
company_activity_751202,751202,COMITES CANTONALES DE DEPORTES Y RECREACION,TRUE
company_activity_751301,751301,ACTIVIDADES DEL SECTOR PÚBLICO RELACIONADAS CON LA INFRAESTRUCTURA,TRUE
company_activity_751302,751302,FONDOS PUBLICOS (ACTIVIDADES DEL SECTOR PUBLICO),TRUE
company_activity_751401,751401,ACTIVIDADES DE SERVICIOS AUXILIARES PARA LA ADMINISTRACION PÚBLICA EN GENERAL,TRUE
company_activity_752101,752101,RELACIONES EXTERIORES,TRUE
company_activity_752201,752201,ACTIVIDADES DE DEFENSA,TRUE
company_activity_752301,752301,ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PÚBLICO Y DE SEGURIDAD,TRUE
company_activity_752302,752302,"SERVICIOS DE VIGILANCIA O CONTROL PORTUARIA, COSTERA, AEREA,Y FRONTERIZA",TRUE
company_activity_753001,753001,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,TRUE
company_activity_801001,801001,ENSENANZA PREESCOLAR Y PRIMARIA PRIVADA,TRUE
company_activity_801002,801002,ENSENANZA PREESCOLAR Y PRIMARIA PRIVADA NO AUTORIZADOS POR EL MEP,TRUE
company_activity_802101,802101,ENSENANZA SECUNDARIA PRIVADA,TRUE
company_activity_802102,802102,ENSENANZA SECUNDARIA PRIVADA NO AUTORIZADA POR EL MEP,TRUE
company_activity_802201,802201,ENSENANZA DE FORMACION TECNICA Y PARAUNIVERSITARIA,TRUE
company_activity_802202,802202,ENSENANZA SECUNDARIA DE FORMACION TECNICA Y PROFESIONAL NO AUTORIZADA POR EL MEP,TRUE
company_activity_803002,803002,ENSENANZA SUPERIOR PRIVADA (UNIVERSIDADES),TRUE
company_activity_803003,803003,ENSENANZA SUPERIOR PUBLICA (UNIVERSIDADES),TRUE
company_activity_809001,809001,ESCUELAS COMERCIALES (NO ESTATALES),TRUE
company_activity_809004,809004,PROFESOR POR CUENTA PROPIA,TRUE
company_activity_809005,809005,ENSENANZA CULTURAL,TRUE
company_activity_809006,809006,ENSENANZA DE LA DE SEGURIDAD PRIVADA,TRUE
company_activity_809007,809007,ESCUELA Y AGENCIA DE MODELOS,TRUE
company_activity_851101,851101,ACTIVIDADES DE HOSPITALES ,TRUE
company_activity_851201,851201,GINECOLOGO,TRUE
company_activity_851202,851202,SERVICOS DE MEDICO GENERAL,TRUE
company_activity_851203,851203,NEUROLOGOS,TRUE
company_activity_851204,851204,"SERVICIOS DE OFTALMOLOGO U OCULISTA, OPTOMETRISTA Y/O OPTICO",TRUE
company_activity_851206,851206,ORTOPEDISTA (CONSULTA PRIVADA),TRUE
company_activity_851207,851207,SERVICIOS DE ODONTOLOGO Y CONEXOS,TRUE
company_activity_851208,851208,"OTORRINOLARINGOLOGIA, AUDIOLOGIA Y SERVICIOS CONEXOS.",TRUE
company_activity_851209,851209,FARMACEUTICO O BOTICARIO,TRUE
company_activity_851210,851210,CARDIOLOGOS,TRUE
company_activity_851212,851212,ONCOLOGOS,TRUE
company_activity_851213,851213,REUMATOLOGO,TRUE
company_activity_851901,851901,MEDICINA ALTERNATIVA,TRUE
company_activity_851902,851902,FISICO TERAPISTA,TRUE
company_activity_851905,851905,PSICOLOGO,TRUE
company_activity_851906,851906,PSIQUIATRIA,TRUE
company_activity_851907,851907,SERVICIOS DE ENFERMERIA,TRUE
company_activity_851908,851908,LABORATORIOS MEDICOS - CLINICOS,TRUE
company_activity_851909,851909,"SERVICIOS DE RADIOLOGIA, ANESTESIOLOGIA Y OTROS",TRUE
company_activity_851910,851910,TRANSPORTE EN AMBULANCIA TERRESTRE Y AEREO (SERVICIO PRIVADO),TRUE
company_activity_851911,851911,PROFESIONALES EN SALUD OCUPACIONAL,TRUE
company_activity_851912,851912,NUTRICIONISTA,TRUE
company_activity_851913,851913,PROFESIONALES EN EDUCACION ESPECIAL,TRUE
company_activity_851914,851914,SERVICIOS DE PARAMEDICOS,TRUE
company_activity_851915,851915,SERVICIOS DE ESTERILIZACION DE PRODUCTOS MEDICOS Y FARMACEUTICOS,TRUE
company_activity_851916,851916,OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA(BANCO DE SANGRE…),TRUE
company_activity_851917,851917,CIRUJANO PLASTICO,TRUE
company_activity_853101,853101,FUNDACIONES DE BIEN SOCIAL,TRUE
company_activity_853102,853102,FUNDACIONES DE SERVICIO SOCIAL (PRIVADAS),TRUE
company_activity_853103,853103,RESIDENCIAS UNIVERSITARIAS CON SERVICIOS INTEGRADOS,TRUE
company_activity_853201,853201,GUARDERIAS/CENTROS INFANTILES Y SERVICIOS SOCIALES,TRUE
company_activity_853202,853202,SERVICIOS SOCIALES DE REDES DE CUIDO  Y CENTROS DE ATENCION DE ADULTOS MAYORES,TRUE
company_activity_853301,853301,ASOCIACIONES DECLARADAS DE UTILIDAD PUBLICA POR EL PODER EJECUTIVO,TRUE
company_activity_900001,900001,"ASESORAMIENTO Y ELIMINACION DE DESPERDICIOS, SANEAMIENTO (EXCEPTO LIMPIEZA DE TANQUES)",TRUE
company_activity_900002,900002,LIMPIEZA DE TANQUES SEPTICOS Y AGUAS REDISUALES,TRUE
company_activity_911101,911101,ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES,TRUE
company_activity_911102,911102,CAMARAS DE COMERCIO,TRUE
company_activity_911201,911201,ACTIVIDADES DE ORGANIZACIONES PROFESIONALES,TRUE
company_activity_912001,912001,ASOCIACIONES SOLIDARISTAS,TRUE
company_activity_912002,912002,ACTIVIDADES DE SINDICATOS,TRUE
company_activity_919101,919101,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,TRUE
company_activity_919201,919201,ACTIVIDADES DE ORGANIZACIONES POLITICAS,TRUE
company_activity_919901,919901,ASOCIACION DE DESARROLLO COMUNAL Y/O SERVICIOS COMUNITARIOS,TRUE
company_activity_919903,919903,"ASOCIACIONES O ENTIDADES CON FINES CULTURALES, SOCIALES, RECREATIVOS, ARTESANALE",TRUE
company_activity_919906,919906,ASOCIACIONES ADMINISTRADORAS DE LOS SISTEMAS DE ACUEDUCTOS Y ALCANTARILLADOS (ASADAS),TRUE
company_activity_921101,921101,ACTIVIDADES PRODUCCION POSTPRODUCCION Y DISTRIBUCION DE PELICULAS CINEMATOGRAFIC,TRUE
company_activity_921201,921201,EXHIBICION DE FILMES Y VIDEOCINTAS  (SALAS DE CINE),TRUE
company_activity_921301,921301,TRANSMISIONES DE RADIO,TRUE
company_activity_921302,921302,PROGRAMACION Y TRANSMISIONES DE TELEVISION,TRUE
company_activity_921303,921303,TRANSMISIONES DE RADIO CULTURALES SEGÚN LEY GENERAL DE TELECOMUNICACIONES,TRUE
company_activity_921401,921401,TEATROS (EXPLOTACION),TRUE
company_activity_921402,921402,ACTIVIDADES MUSICALES Y ARTISTICAS (SERVICIOS),TRUE
company_activity_921403,921403,PERIODISTA POR CUENTA PROPIA,TRUE
company_activity_921501,921501,CANALES DE TELEVISION,TRUE
company_activity_921902,921902,"VENTA AL POR MENOR DE DISCOS, GRABACIONES DE MUSICA Y DE VIDEO",TRUE
company_activity_921903,921903,SALON DE BAILE Y DISCOTECA,TRUE
company_activity_921904,921904,SALON DE PATINES,TRUE
company_activity_922001,922001,ACTIVIDADES DE AGENCIAS DE NOTICIAS,TRUE
company_activity_923101,923101,ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS,TRUE
company_activity_923201,923201,GALERIAS DE ARTE,TRUE
company_activity_923202,923202,SERVICIOS DE RESTAURACION DE OBRAS DE ARTE,TRUE
company_activity_923301,923301,"ACTIVIDADES DE JARDINES BOTANICOS, ZOOLOGICOS, PARQUES NACIONALES Y RESERVAS NACIONALES",TRUE
company_activity_924101,924101,GIMNASIOS,TRUE
company_activity_924102,924102,EXPLOTACION DE PISCINAS O ALBERCAS DE BANO,TRUE
company_activity_924103,924103,"ENTRENADOR, INSTRUCTORES Y/O PREPARADORES FISICOS POR CUENTA PROPIA",TRUE
company_activity_924104,924104,ACTIVIDADES DE ESCUELAS Y CLUBES DEPORTIVOS,TRUE
company_activity_924105,924105,EXPLOTACION DE INSTALACIONES Y CAMPOS DEPORTIVOS,TRUE
company_activity_924106,924106,ACTIVIDADES DEPORTIVAS Y OTRAS POR CUENTA PROPIA,TRUE
company_activity_924107,924107,ESPECTACULOS DEPORTIVOS,TRUE
company_activity_924901,924901,NIGHT CLUB/CABARETTE,TRUE
company_activity_924902,924902,EXPLOTACION DE CASINOS (INCLUYE MESAS DE JUEGOS Y MAQUINAS TRAGAMONEDAS),TRUE
company_activity_924903,924903,PESCA DEPORTIVA,TRUE
company_activity_924904,924904,"ACTIVIDADES DE JUEGOS DE BILLAR, POOL Y OTROS SIMILARES",TRUE
company_activity_924905,924905,SALA DE VIDEO JUEGOS,TRUE
company_activity_924906,924906,"GRABACION DE SONIDO (MUSICA, ETC.) EN DISCOS GRAMOFONICOS YEN CINTA MAGNETOFONIC",TRUE
company_activity_924907,924907,SERVICIO DE ENLACE DE LLAMADAS Y CASAS DE APUESTAS ELECTRONICAS (SPORTBOOKS),TRUE
company_activity_924908,924908,ESPECTACULOS PUBLICOS EN GENERAL EXCEPTO LOS DEPORTIVOS Y EL TEATRO,TRUE
company_activity_924909,924909,OTRAS ACTIVIDADES DE ESPARCIMIENTO,TRUE
company_activity_924910,924910,EXPLOTACION DE JUEGOS DE AZAR NO ELECTRONICOS (INCLUYE MAQUINAS TRAGAMONEDAS,TRUE
company_activity_930101,930101,SERVICIOS DE LAVANDERIA DE TODO TIPO,TRUE
company_activity_930102,930102,SERVICIO DE TENIDO DE PRENDAS DE VESTIR,TRUE
company_activity_930103,930103,SERVICIO DE LIMPIEZA Y LAVADO DE MUEBLES,TRUE
company_activity_930202,930202,"SALONES DE BELLEZA, PELUQUERIA Y BARBERIA",TRUE
company_activity_093030,093030,1 SERVICIOS FUNEBRES Y ACTIVIDADES CONEXAS,TRUE
company_activity_930302,930302,CEMENTERIO PUBLICO (JUNTA ADMINISTRATIVA),TRUE
company_activity_930303,930303,CEMENTERIO O CAMPOSANTO PRIVADO,TRUE
company_activity_930901,930901,SALAS DE MASAJES,TRUE
company_activity_930903,930903,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,TRUE
company_activity_930904,930904,CENTRO O SALA DE BRONCEADO,TRUE
company_activity_930905,930905,PELUQUERIA Y SALA DE ESTETICA PARA ANIMALES,TRUE
company_activity_930906,930906,SERVICIO DE TATUAJE Y PIERCING,TRUE
company_activity_930907,930907,SERVICIO DE DISCO MOVIL,TRUE
company_activity_930908,930908,SERVICIO DE HERRADURA,TRUE
company_activity_930915,930915,ALBERGUE Y CUIDO DE ANIMALES A DOMICILIO,TRUE
company_activity_950001,950001,HOGARES PRIVADOS CON SERVICIO DOMESTICO,TRUE
company_activity_960104,960104,IMPUESTO A LAS PERSONAS JURIDICAS,
company_activity_960105,960105,ACTIVIDADES PREOPERATIVAS O DE ORGANIZACION,
company_activity_960106,960106,EXPORTADORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS,
company_activity_960107,960107,PRODUCTORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS,
company_activity_960108,960108,COMERCIALIZADORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS,
company_activity_960109,960109,DISTRIBUIDORES DE MERCANCIAS EXENTAS DEL IMPUESTO DE VENTAS,
company_activity_990001,990001,"ACTVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES, INCLUYE LAS EMBAJADAS",
